"variable","lower","upper","x","y","description"
"Assists per game",-0.3057661219126,0.689348830604859,4.43283582089552,0.19179135434613,"Assists per game"
"Assists per game",-0.305735313087897,0.689705425230844,4.43421052631579,0.191985056071473,"Assists per game"
"Assists per game",-0.305580806885636,0.691510989073313,4.44117647058824,0.192965091093838,"Assists per game"
"Assists per game",-0.305388781796214,0.693794841591287,4.45,0.194203029897537,"Assists per game"
"Assists per game",-0.305187165285304,0.696239544191809,4.45945945945946,0.195526189453252,"Assists per game"
"Assists per game",-0.305143406894699,0.696776344811902,4.46153846153846,0.195816468958602,"Assists per game"
"Assists per game",-0.305055271689593,0.697864123890374,4.46575342465753,0.19640442610039,"Assists per game"
"Assists per game",-0.304655947942073,0.702898423246029,4.48529411764706,0.199121237651978,"Assists per game"
"Assists per game",-0.304632029523981,0.703205182554252,4.48648648648649,0.199286576515136,"Assists per game"
"Assists per game",-0.304618149824508,0.703383448478706,4.48717948717949,0.199382649327099,"Assists per game"
"Assists per game",-0.304525937439295,0.704572464521034,4.49180327868852,0.200023263540869,"Assists per game"
"Assists per game",-0.304520767890955,0.704639358629116,4.49206349206349,0.20005929536908,"Assists per game"
"Assists per game",-0.303903305125156,0.712786055094386,4.52380952380952,0.204441374984615,"Assists per game"
"Assists per game",-0.303796490684176,0.714221113981853,4.52941176470588,0.205212311648839,"Assists per game"
"Assists per game",-0.303643043164663,0.716291838210602,4.5375,0.20632439752297,"Assists per game"
"Assists per game",-0.303374718806253,0.719930578838088,4.55172413793103,0.208277930015918,"Assists per game"
"Assists per game",-0.303357643203397,0.720162605006509,4.55263157894737,0.208402480901556,"Assists per game"
"Assists per game",-0.30309373210002,0.723749859337688,4.56666666666667,0.210328063618834,"Assists per game"
"Assists per game",-0.303076788368859,0.723980040705431,4.56756756756757,0.210451626168286,"Assists per game"
"Assists per game",-0.302968279806562,0.725453003160271,4.57333333333333,0.211242361676855,"Assists per game"
"Assists per game",-0.30292260830214,0.726072222402677,4.57575757575758,0.211574807050269,"Assists per game"
"Assists per game",-0.302822174977382,0.727431822466162,4.58108108108108,0.21230482374439,"Assists per game"
"Assists per game",-0.302803123259542,0.72768935743207,4.58208955223881,0.212443117086264,"Assists per game"
"Assists per game",-0.302686802545054,0.729258663424586,4.58823529411765,0.213285930439766,"Assists per game"
"Assists per game",-0.302618437885866,0.730178188813564,4.59183673469388,0.213779875463849,"Assists per game"
"Assists per game",-0.302413710237288,0.732916830618754,4.6025641025641,0.215251560190733,"Assists per game"
"Assists per game",-0.302317028517304,0.734201096492259,4.60759493670886,0.215942033987478,"Assists per game"
"Assists per game",-0.302249161539881,0.735098696699769,4.61111111111111,0.216424767579944,"Assists per game"
"Assists per game",-0.302129373492537,0.736674512593796,4.61728395061728,0.217272569550629,"Assists per game"
"Assists per game",-0.301504851412067,0.744684054202505,4.64864864864865,0.221589601395219,"Assists per game"
"Assists per game",-0.301388472880262,0.746133464080774,4.65432098765432,0.222372495600256,"Assists per game"
"Assists per game",-0.301370899560046,0.746351054791435,4.6551724137931,0.222490077615694,"Assists per game"
"Assists per game",-0.301338959832897,0.746745663677451,4.65671641791045,0.222703351922277,"Assists per game"
"Assists per game",-0.301218475602734,0.748224078543154,4.6625,0.22350280147021,"Assists per game"
"Assists per game",-0.301130820343538,0.749289463685256,4.66666666666667,0.224079321670859,"Assists per game"
"Assists per game",-0.301130820343538,0.749289463685256,4.66666666666667,0.224079321670859,"Assists per game"
"Assists per game",-0.301037744994376,0.750411208126111,4.67105263157895,0.224686731565868,"Assists per game"
"Assists per game",-0.300737416197592,0.753963020695823,4.68493150684932,0.226612802249116,"Assists per game"
"Assists per game",-0.300573963055203,0.755852221453534,4.69230769230769,0.227639129199166,"Assists per game"
"Assists per game",-0.300526086712509,0.756399708091189,4.69444444444444,0.22793681068934,"Assists per game"
"Assists per game",-0.30046017708651,0.757149067126946,4.69736842105263,0.228344445020218,"Assists per game"
"Assists per game",-0.300443314978378,0.757339973089536,4.69811320754717,0.228448329055579,"Assists per game"
"Assists per game",-0.300400461923368,0.757823659960603,4.7,0.228711599018617,"Assists per game"
"Assists per game",-0.300208814335665,0.759960987219664,4.70833333333333,0.229876086441999,"Assists per game"
"Assists per game",-0.300196551368088,0.760096320583669,4.70886075949367,0.22994988460779,"Assists per game"
"Assists per game",-0.300120383288655,0.760933090674095,4.71212121212121,0.23040635369272,"Assists per game"
"Assists per game",-0.300111493791626,0.761030322213797,4.7125,0.230459414211085,"Assists per game"
"Assists per game",-0.300069471349253,0.761488752407443,4.71428571428571,0.230709640529095,"Assists per game"
"Assists per game",-0.29973059932187,0.765114153521923,4.72839506172839,0.232691777100027,"Assists per game"
"Assists per game",-0.299649231570936,0.765966121425539,4.73170731707317,0.233158444927301,"Assists per game"
"Assists per game",-0.29918672490155,0.770677989425913,4.75,0.235745632262181,"Assists per game"
"Assists per game",-0.299063712625665,0.771894962228498,4.75471698113208,0.236415624801417,"Assists per game"
"Assists per game",-0.298732463379214,0.775099945399823,4.76712328767123,0.238183741010305,"Assists per game"
"Assists per game",-0.298700650045028,0.775402366293232,4.76829268292683,0.238350858124102,"Assists per game"
"Assists per game",-0.298282069823115,0.779297380866839,4.78333333333333,0.240507655521862,"Assists per game"
"Assists per game",-0.298127448421917,0.780698061596355,4.7887323943662,0.241285306587219,"Assists per game"
"Assists per game",-0.298060500945665,0.781298387284948,4.7910447761194,0.241618943169641,"Assists per game"
"Assists per game",-0.297712802184303,0.784358674160366,4.80281690140845,0.243322935988032,"Assists per game"
"Assists per game",-0.297641149889985,0.78497768873896,4.80519480519481,0.243668269424487,"Assists per game"
"Assists per game",-0.297509458737166,0.786105373592295,4.80952380952381,0.244297957427565,"Assists per game"
"Assists per game",-0.297102327200286,0.789512769166983,4.82258064516129,0.246205220983348,"Assists per game"
"Assists per game",-0.296578156397824,0.793735377393821,4.83870967741935,0.248578610497999,"Assists per game"
"Assists per game",-0.29649273328487,0.794407070579584,4.84126984126984,0.248957168647357,"Assists per game"
"Assists per game",-0.296070541018884,0.797663235664436,4.85365853658537,0.250796347322776,"Assists per game"
"Assists per game",-0.29602141346296,0.798035491533182,4.85507246376812,0.251007039035111,"Assists per game"
"Assists per game",-0.29601477276443,0.798085707139937,4.85526315789474,0.251035467187753,"Assists per game"
"Assists per game",-0.295949123919234,0.798580817930754,4.85714285714286,0.25131584700576,"Assists per game"
"Assists per game",-0.295719659310313,0.800293015672757,4.86363636363636,0.252286678181222,"Assists per game"
"Assists per game",-0.295640347526905,0.800878322712585,4.86585365853659,0.25261898759284,"Assists per game"
"Assists per game",-0.295486000148797,0.802008086222537,4.87012987012987,0.25326104303687,"Assists per game"
"Assists per game",-0.295425405585869,0.802448319839997,4.87179487179487,0.253511457127064,"Assists per game"
"Assists per game",-0.295251058381074,0.803704877150123,4.87654320987654,0.254226909384524,"Assists per game"
"Assists per game",-0.294894092891556,0.806232447913714,4.88607594936709,0.255669177511079,"Assists per game"
"Assists per game",-0.294786970643752,0.80697956937617,4.88888888888889,0.256096299366209,"Assists per game"
"Assists per game",-0.29472866507136,0.807384081376065,4.89041095890411,0.256327708152352,"Assists per game"
"Assists per game",-0.294490980180493,0.809017867363863,4.89655172413793,0.257263443591685,"Assists per game"
"Assists per game",-0.294405555272389,0.809599220738153,4.89873417721519,0.257596832732882,"Assists per game"
"Assists per game",-0.293855142563414,0.8132747861757,4.9125,0.259709821806143,"Assists per game"
"Assists per game",-0.293637506449838,0.814696219977238,4.91780821917808,0.2605293567637,"Assists per game"
"Assists per game",-0.293628232550911,0.814756406167212,4.91803278688525,0.26056408680815,"Assists per game"
"Assists per game",-0.293481498493011,0.815704600418006,4.92156862745098,0.261111550962498,"Assists per game"
"Assists per game",-0.293275839577163,0.817020891529248,4.92647058823529,0.261872525976042,"Assists per game"
"Assists per game",-0.293061834300959,0.818375394035912,4.93150684931507,0.262656779867476,"Assists per game"
"Assists per game",-0.292983540339051,0.818867172056195,4.93333333333333,0.262941815858572,"Assists per game"
"Assists per game",-0.291986846810054,0.82496313147707,4.95588235294118,0.266488142333508,"Assists per game"
"Assists per game",-0.291705589573935,0.82663200083659,4.9620253164557,0.267463205631327,"Assists per game"
"Assists per game",-0.291571958416476,0.827417553630129,4.96491228070175,0.267922797606826,"Assists per game"
"Assists per game",-0.291097706383181,0.83016883093992,4.975,0.26953556227837,"Assists per game"
"Assists per game",-0.290479248565498,0.833675803234097,4.98780487804878,0.271598277334299,"Assists per game"
"Assists per game",-0.289873004313453,0.837031489049032,5,0.273579242367789,"Assists per game"
"Assists per game",-0.289873004313453,0.837031489049032,5,0.273579242367789,"Assists per game"
"Assists per game",-0.289161937407326,0.840872560126755,5.01388888888889,0.275855311359714,"Assists per game"
"Assists per game",-0.289058555251962,0.841423004184165,5.01587301587302,0.276182224466102,"Assists per game"
"Assists per game",-0.287952300434311,0.847195544245885,5.03658536585366,0.279621621905787,"Assists per game"
"Assists per game",-0.287704817047336,0.848459165687638,5.04109589041096,0.280377174320151,"Assists per game"
"Assists per game",-0.287673331366263,0.848619238322902,5.04166666666667,0.280472953478319,"Assists per game"
"Assists per game",-0.28757314774991,0.849127549102344,5.04347826086957,0.280777200676217,"Assists per game"
"Assists per game",-0.287173752764071,0.85113885934246,5.05063291139241,0.281982553289195,"Assists per game"
"Assists per game",-0.286773822905334,0.853129412399054,5.05769230769231,0.28317779474686,"Assists per game"
"Assists per game",-0.286709195305458,0.85344894748884,5.05882352941176,0.283369876091691,"Assists per game"
"Assists per game",-0.286095104413164,0.856456700334159,5.06944444444444,0.285180797960498,"Assists per game"
"Assists per game",-0.285654754944249,0.858583018393185,5.07692307692308,0.286464131724468,"Assists per game"
"Assists per game",-0.28433090499971,0.86483419141841,5.09876543209877,0.29025164320935,"Assists per game"
"Assists per game",-0.284175755716259,0.865553764622189,5.10126582278481,0.290689004452965,"Assists per game"
"Assists per game",-0.284164343244391,0.865606592030435,5.10144927536232,0.290721124393022,"Assists per game"
"Assists per game",-0.284011745173161,0.866311614089063,5.1038961038961,0.291149934457951,"Assists per game"
"Assists per game",-0.283557631461199,0.868395188232559,5.11111111111111,0.29241877838568,"Assists per game"
"Assists per game",-0.283228549839898,0.869891927740189,5.11627906976744,0.293331688950146,"Assists per game"
"Assists per game",-0.283091221152517,0.870513352748143,5.11842105263158,0.293711065797813,"Assists per game"
"Assists per game",-0.282863698119642,0.871538884887886,5.1219512195122,0.294337593384122,"Assists per game"
"Assists per game",-0.282766210317287,0.871976782685696,5.12345679012346,0.294605286184205,"Assists per game"
"Assists per game",-0.282456977285039,0.873359899484601,5.12820512820513,0.295451461099781,"Assists per game"
"Assists per game",-0.282402835726878,0.873601149865859,5.12903225806452,0.29559915706949,"Assists per game"
"Assists per game",-0.28211998341447,0.874857192737975,5.13333333333333,0.296368604661753,"Assists per game"
"Assists per game",-0.280740617323915,0.880883622680584,5.15384615384615,0.300071502678335,"Assists per game"
"Assists per game",-0.28051424664495,0.88185780370019,5.15714285714286,0.30067177852762,"Assists per game"
"Assists per game",-0.280282818741128,0.882849646310523,5.16049382716049,0.301283413784697,"Assists per game"
"Assists per game",-0.279418610590706,0.886518083110374,5.17283950617284,0.303549736259834,"Assists per game"
"Assists per game",-0.278429071349825,0.890653792026535,5.18666666666667,0.306112360338355,"Assists per game"
"Assists per game",-0.27801880763075,0.892349361846229,5.19230769230769,0.30716527710774,"Assists per game"
"Assists per game",-0.277835952592241,0.893101615582289,5.19480519480519,0.307632831495024,"Assists per game"
"Assists per game",-0.277635541072535,0.893923690860956,5.19753086419753,0.30814407489421,"Assists per game"
"Assists per game",-0.277178384074502,0.895789704281833,5.2037037037037,0.309305660103666,"Assists per game"
"Assists per game",-0.274920615128688,0.904830110651259,5.23333333333333,0.314954747761286,"Assists per game"
"Assists per game",-0.274920615128688,0.904830110651259,5.23333333333333,0.314954747761286,"Assists per game"
"Assists per game",-0.274547963505076,0.906296145451251,5.23809523809524,0.315874090973088,"Assists per game"
"Assists per game",-0.272482196069714,0.914301722359812,5.26388888888889,0.320909763145049,"Assists per game"
"Assists per game",-0.271755962277714,0.917070310314388,5.27272727272727,0.322657174018337,"Assists per game"
"Assists per game",-0.270851163434683,0.920488555310371,5.28358208955224,0.324818695937844,"Assists per game"
"Assists per game",-0.27008160033553,0.92336990539593,5.29268292682927,0.3266441525302,"Assists per game"
"Assists per game",-0.27008160033553,0.92336990539593,5.29268292682927,0.3266441525302,"Assists per game"
"Assists per game",-0.269687580622382,0.924836248183843,5.2972972972973,0.32757433378073,"Assists per game"
"Assists per game",-0.269687580622382,0.924836248183843,5.2972972972973,0.32757433378073,"Assists per game"
"Assists per game",-0.269034655337054,0.927253205632281,5.30487804878049,0.329109275147613,"Assists per game"
"Assists per game",-0.268790488096137,0.928153001899808,5.30769230769231,0.329681256901835,"Assists per game"
"Assists per game",-0.268371140092048,0.929693337458337,5.3125,0.330661098683144,"Assists per game"
"Assists per game",-0.268371140092048,0.929693337458337,5.3125,0.330661098683144,"Assists per game"
"Assists per game",-0.267871917538933,0.931518930495562,5.31818181818182,0.331823506478315,"Assists per game"
"Assists per game",-0.266521389909841,0.936414884274302,5.33333333333333,0.33494674718223,"Assists per game"
"Assists per game",-0.264342225028048,0.944190823688579,5.35714285714286,0.339924299330265,"Assists per game"
"Assists per game",-0.262661847417637,0.950089603399118,5.375,0.34371387799074,"Assists per game"
"Assists per game",-0.262370983055156,0.951102485905048,5.3780487804878,0.344365751424946,"Assists per game"
"Assists per game",-0.262092887861905,0.952068708090837,5.38095238095238,0.344987910114466,"Assists per game"
"Assists per game",-0.261461902119578,0.954253180505916,5.3875,0.346395639193169,"Assists per game"
"Assists per game",-0.261009845536147,0.955811610826402,5.3921568627451,0.347400882645128,"Assists per game"
"Assists per game",-0.259406581869276,0.961295721875769,5.40845070422535,0.350944570003247,"Assists per game"
"Assists per game",-0.25900291489967,0.962666208427303,5.4125,0.351831646763817,"Assists per game"
"Assists per game",-0.257743598354276,0.966915999741767,5.425,0.354586200693746,"Assists per game"
"Assists per game",-0.257557627694721,0.967540354402199,5.42682926829268,0.354991363353739,"Assists per game"
"Assists per game",-0.257155612924137,0.968887234287289,5.43076923076923,0.355865810681576,"Assists per game"
"Assists per game",-0.256268597157416,0.971845707111243,5.43939393939394,0.357788554976914,"Assists per game"
"Assists per game",-0.253565708012181,0.980751872270338,5.46511627906977,0.363593082129078,"Assists per game"
"Assists per game",-0.253284925312685,0.981667992104881,5.46774193548387,0.364191533396098,"Assists per game"
"Assists per game",-0.252979518698167,0.982662567501832,5.47058823529412,0.364841524401832,"Assists per game"
"Assists per game",-0.252979518698167,0.982662567501832,5.47058823529412,0.364841524401832,"Assists per game"
"Assists per game",-0.252438095973376,0.984420959605258,5.47560975609756,0.365991431815941,"Assists per game"
"Assists per game",-0.251433214440417,0.987668572323232,5.48484848484848,0.368117678941408,"Assists per game"
"Assists per game",-0.251214877482136,0.9883714969264,5.48684210526316,0.368578309722132,"Assists per game"
"Assists per game",-0.250445687325856,0.990840295830248,5.49382716049383,0.370197304252196,"Assists per game"
"Assists per game",-0.249760477077351,0.993029754503101,5.5,0.371634638712875,"Assists per game"
"Assists per game",-0.249052576118082,0.995282186984068,5.50632911392405,0.373114805432993,"Assists per game"
"Assists per game",-0.24815493141842,0.998124675700907,5.51428571428571,0.374984872141243,"Assists per game"
"Assists per game",-0.246321656678176,1.00388363654555,5.53030303030303,0.378780989933686,"Assists per game"
"Assists per game",-0.246212166054622,1.00422565788222,5.53125,0.379006745913801,"Assists per game"
"Assists per game",-0.244860033792228,1.00843188260179,5.54285714285714,0.381785924404779,"Assists per game"
"Assists per game",-0.243932874346334,1.01129768959811,5.55072463768116,0.383682407625888,"Assists per game"
"Assists per game",-0.243191654360361,1.01357820949035,5.55696202531646,0.385193277564994,"Assists per game"
"Assists per game",-0.241239805021219,1.01953965824094,5.57317073170732,0.389149926609859,"Assists per game"
"Assists per game",-0.241017180383996,1.02021564858902,5.575,0.389599234102512,"Assists per game"
"Assists per game",-0.240183180697708,1.02274097328609,5.58181818181818,0.391278896294192,"Assists per game"
"Assists per game",-0.238365682000577,1.02820625603558,5.59649122807018,0.394920287017502,"Assists per game"
"Assists per game",-0.237926441339572,1.02951938579587,5.6,0.395796472228151,"Assists per game"
"Assists per game",-0.237582225482787,1.03054637610982,5.6027397260274,0.396482075313515,"Assists per game"
"Assists per game",-0.235979294345986,1.03530533244989,5.61538461538461,0.399663019051952,"Assists per game"
"Assists per game",-0.234744623897751,1.03894506522642,5.625,0.402100220664335,"Assists per game"
"Assists per game",-0.234744623897751,1.03894506522642,5.625,0.402100220664335,"Assists per game"
"Assists per game",-0.234282536928047,1.04030158230663,5.62857142857143,0.403009522689291,"Assists per game"
"Assists per game",-0.232555535505694,1.04534451877057,5.64179104477612,0.406394491632438,"Assists per game"
"Assists per game",-0.230516917378881,1.05124400547422,5.65714285714286,0.410363544047669,"Assists per game"
"Assists per game",-0.230330065592682,1.05178189766183,5.65853658536585,0.410725916034576,"Assists per game"
"Assists per game",-0.230037515401297,1.05262312226901,5.66071428571429,0.411292803433857,"Assists per game"
"Assists per game",-0.226834615227803,1.06175918145399,5.68421052631579,0.417462283113092,"Assists per game"
"Assists per game",-0.224387007072815,1.06865220666371,5.70175438596491,0.422132599795447,"Assists per game"
"Assists per game",-0.223804035171596,1.07028299205889,5.70588235294118,0.423239478443645,"Assists per game"
"Assists per game",-0.220094957235303,1.08056245932172,5.73170731707317,0.430233751043209,"Assists per game"
"Assists per game",-0.218305842497365,1.08546296933785,5.74390243902439,0.433578563420242,"Assists per game"
"Assists per game",-0.218305842497365,1.08546296933785,5.74390243902439,0.433578563420242,"Assists per game"
"Assists per game",-0.217402116705804,1.08792438910059,5.75,0.435261136197393,"Assists per game"
"Assists per game",-0.217402116705804,1.08792438910059,5.75,0.435261136197393,"Assists per game"
"Assists per game",-0.2164922333293,1.09039326085295,5.75609756097561,0.436950513761823,"Assists per game"
"Assists per game",-0.216335632591198,1.09081724478954,5.75714285714286,0.437240806099172,"Assists per game"
"Assists per game",-0.215982780519408,1.09177156251428,5.75949367088608,0.437894390997438,"Assists per game"
"Assists per game",-0.215058133380273,1.09426581042371,5.765625,0.439603838521719,"Assists per game"
"Assists per game",-0.212790455114533,1.10034344068407,5.78048780487805,0.443776492784768,"Assists per game"
"Assists per game",-0.21061494360972,1.10612253396886,5.79452054794521,0.447753795179571,"Assists per game"
"Assists per game",-0.208880374946007,1.11069504209047,5.80555555555556,0.450907333572232,"Assists per game"
"Assists per game",-0.208046881596212,1.11288130410153,5.81081081081081,0.452417211252659,"Assists per game"
"Assists per game",-0.207317541456364,1.11478863500923,5.81538461538462,0.453735546776432,"Assists per game"
"Assists per game",-0.20666708670987,1.11648519318752,5.81944444444444,0.454909053238823,"Assists per game"
"Assists per game",-0.204419851006227,1.12231459009476,5.83333333333333,0.458947369544268,"Assists per game"
"Assists per game",-0.203683661521892,1.1242136599881,5.83783783783784,0.460264999233105,"Assists per game"
"Assists per game",-0.201123393259763,1.13077819090796,5.85333333333333,0.464827398824099,"Assists per game"
"Assists per game",-0.199397034953587,1.13517027825467,5.86363636363636,0.467886621650543,"Assists per game"
"Assists per game",-0.196344250525735,1.14287133188604,5.88157894736842,0.473263540680153,"Assists per game"
"Assists per game",-0.193148012246263,1.15084723193203,5.9,0.478849609842884,"Assists per game"
"Assists per game",-0.192720055114932,1.15190857581168,5.90243902439024,0.479594260348374,"Assists per game"
"Assists per game",-0.191758723163382,1.15428713639292,5.90789473684211,0.481264206614767,"Assists per game"
"Assists per game",-0.19154719813584,1.15480947156923,5.90909090909091,0.481631136716695,"Assists per game"
"Assists per game",-0.190201238406637,1.15812456123161,5.91666666666667,0.483961661412485,"Assists per game"
"Assists per game",-0.187406622133678,1.16496108351447,5.93220338983051,0.488777230690395,"Assists per game"
"Assists per game",-0.185771469381549,1.1689326979081,5.94117647058824,0.491580614263275,"Assists per game"
"Assists per game",-0.184265275768146,1.17257291882811,5.94936708860759,0.494153821529983,"Assists per game"
"Assists per game",-0.18293888347956,1.17576442723725,5.95652173913043,0.496412771878847,"Assists per game"
"Assists per game",-0.181256970858056,1.1797926539617,5.96551724137931,0.499267841551821,"Assists per game"
"Assists per game",-0.174660881670364,1.19539622325153,6,0.510367670790583,"Assists per game"
"Assists per game",-0.174660881670364,1.19539622325153,6,0.510367670790583,"Assists per game"
"Assists per game",-0.172147529145645,1.20126373795117,6.01282051282051,0.514558104402764,"Assists per game"
"Assists per game",-0.172147529145645,1.20126373795117,6.01282051282051,0.514558104402764,"Assists per game"
"Assists per game",-0.171640847886463,1.20244158370828,6.01538461538462,0.515400367910908,"Assists per game"
"Assists per game",-0.169395472167574,1.20764138484588,6.02666666666667,0.519122956339154,"Assists per game"
"Assists per game",-0.166485555811077,1.21433294518174,6.04109589041096,0.523923694685333,"Assists per game"
"Assists per game",-0.166369562107041,1.21459859977317,6.04166666666667,0.524114518833064,"Assists per game"
"Assists per game",-0.164918198936763,1.21791569877617,6.04878048780488,0.526498749919705,"Assists per game"
"Assists per game",-0.162405557825667,1.22362869410198,6.0609756097561,0.530611568138156,"Assists per game"
"Assists per game",-0.159861658587335,1.22937544143813,6.07317073170732,0.534756891425399,"Assists per game"
"Assists per game",-0.157062226639873,1.2356573935748,6.08641975308642,0.539297583467464,"Assists per game"
"Assists per game",-0.156832330346219,1.23617136856242,6.0875,0.539669519108102,"Assists per game"
"Assists per game",-0.154457411486613,1.24146429297696,6.09859154929577,0.543503440745173,"Assists per game"
"Assists per game",-0.1526083816309,1.24556455273195,6.10714285714286,0.546478085550524,"Assists per game"
"Assists per game",-0.15207655037281,1.24674061910582,6.10958904109589,0.547332034366503,"Assists per game"
"Assists per game",-0.149074366178626,1.25335263106323,6.12328767123288,0.552139132442303,"Assists per game"
"Assists per game",-0.148696229438274,1.25418225409781,6.125,0.55274301232977,"Assists per game"
"Assists per game",-0.147803256601296,1.25613863661098,6.12903225806452,0.554167690004842,"Assists per game"
"Assists per game",-0.14597129805881,1.26014014977061,6.13725490196078,0.557084425855899,"Assists per game"
"Assists per game",-0.135524932561042,1.28266481305551,6.18292682926829,0.573569940247235,"Assists per game"
"Assists per game",-0.132531690348347,1.2890325768046,6.19565217391304,0.578250443228128,"Assists per game"
"Assists per game",-0.129755912959205,1.29490552267935,6.20731707317073,0.582574804860074,"Assists per game"
"Assists per game",-0.124795573927038,1.3053265814819,6.22784810126582,0.59026550377743,"Assists per game"
"Assists per game",-0.122972896704361,1.30913284581904,6.23529411764706,0.59307997455734,"Assists per game"
"Assists per game",-0.121336486341988,1.3125399578948,6.24193548387097,0.595601735776406,"Assists per game"
"Assists per game",-0.112946005244272,1.32986485960437,6.27536231884058,0.608459427180048,"Assists per game"
"Assists per game",-0.106984154757957,1.34203624562101,6.29850746268657,0.617526045431528,"Assists per game"
"Assists per game",-0.106595387911331,1.34282612969814,6.3,0.618115370893404,"Assists per game"
"Assists per game",-0.102274269976286,1.35157543043332,6.31645569620253,0.624650580228515,"Assists per game"
"Assists per game",-0.101072960329287,1.3539981607941,6.32098765432099,0.626462600232406,"Assists per game"
"Assists per game",-0.0977756419435275,1.36062704037795,6.33333333333333,0.63142569921721,"Assists per game"
"Assists per game",-0.0977756419435275,1.36062704037795,6.33333333333333,0.63142569921721,"Assists per game"
"Assists per game",-0.0966108266274266,1.3629615622636,6.33766233766234,0.633175367818089,"Assists per game"
"Assists per game",-0.093679147170924,1.36882099056362,6.34848484848485,0.637570921696349,"Assists per game"
"Assists per game",-0.0805202791866609,1.39485045885454,6.39583333333333,0.657165089833941,"Assists per game"
"Assists per game",-0.0801724436983868,1.39553281021505,6.39705882352941,0.657680183258333,"Assists per game"
"Assists per game",-0.0778914282413458,1.40000056095639,6.40506329113924,0.661054566357522,"Assists per game"
"Assists per game",-0.0762012780531521,1.40330334224255,6.41095890410959,0.663551032094698,"Assists per game"
"Assists per game",-0.0748692315291122,1.40590181740021,6.41558441558442,0.665516292935548,"Assists per game"
"Assists per game",-0.0644288332680844,1.42613554504743,6.45121951219512,0.680853355889671,"Assists per game"
"Assists per game",-0.0625178303930029,1.42981458532957,6.45762711864407,0.683648377468286,"Assists per game"
"Assists per game",-0.0570993490477971,1.44020686806619,6.47560975609756,0.691553759509197,"Assists per game"
"Assists per game",-0.0570993490477971,1.44020686806619,6.47560975609756,0.691553759509197,"Assists per game"
"Assists per game",-0.0496187976916486,1.45446213480439,6.5,0.702421668556373,"Assists per game"
"Assists per game",-0.0496187976916486,1.45446213480439,6.5,0.702421668556373,"Assists per game"
"Assists per game",-0.0476015430098244,1.45828870644998,6.50649350649351,0.705343581720077,"Assists per game"
"Assists per game",-0.0458213404791382,1.46165956256916,6.51219512195122,0.707919111045011,"Assists per game"
"Assists per game",-0.0457259128137621,1.46184009850992,6.5125,0.708057092848079,"Assists per game"
"Assists per game",-0.044588171174398,1.46399131381464,6.51612903225806,0.709701571320121,"Assists per game"
"Assists per game",-0.0438371811522502,1.46541002633354,6.51851851851852,0.710786422590643,"Assists per game"
"Assists per game",-0.0435344172051346,1.46598170688086,6.51948051948052,0.711223644837863,"Assists per game"
"Assists per game",-0.0332473998218217,1.48531351286601,6.55172413793103,0.726033056522093,"Assists per game"
"Assists per game",-0.0305632275060823,1.49032918031843,6.56,0.729882976406176,"Assists per game"
"Assists per game",-0.0260569632506346,1.49872410781268,6.57377049180328,0.73633357228102,"Assists per game"
"Assists per game",-0.0250182605331427,1.50065470222292,6.57692307692308,0.73781822084489,"Assists per game"
"Assists per game",-0.0212694539339012,1.50760886502802,6.58823529411765,0.743169705547059,"Assists per game"
"Assists per game",-0.0190325936334707,1.51174833448999,6.59493670886076,0.746357870428261,"Assists per game"
"Assists per game",-0.0187620928169928,1.51224841685405,6.59574468085106,0.746743162018527,"Assists per game"
"Assists per game",-0.0141725173330253,1.52071715391781,6.609375,0.753272318292393,"Assists per game"
"Assists per game",-0.0104739396340281,1.52752005565434,6.62025316455696,0.758523058010154,"Assists per game"
"Assists per game",-0.00570398028724,1.53626572018916,6.63414634146341,0.765280869950959,"Assists per game"
"Assists per game",0.00331135119119263,1.55271250817994,6.66,0.778011929685568,"Assists per game"
"Assists per game",0.00566553665456362,1.55699001074384,6.66666666666667,0.781327773699202,"Assists per game"
"Assists per game",0.00716179991536669,1.55970505728812,6.67088607594937,0.783433428601743,"Assists per game"
"Assists per game",0.0108252544845381,1.56634083608389,6.68115942028986,0.788583045284212,"Assists per game"
"Assists per game",0.0110611548308528,1.56676756690433,6.68181818181818,0.788914360867593,"Assists per game"
"Assists per game",0.0116798385550644,1.56788640924439,6.68354430379747,0.789783123899728,"Assists per game"
"Assists per game",0.0165197871214396,1.57662313606753,6.6969696969697,0.796571461594487,"Assists per game"
"Assists per game",0.0328848300920379,1.6059625793418,6.74137931034483,0.819423704716918,"Assists per game"
"Assists per game",0.0338310781020115,1.6076498496637,6.74390243902439,0.820740463882855,"Assists per game"
"Assists per game",0.0388258413464361,1.61654001542042,6.75714285714286,0.827682928383427,"Assists per game"
"Assists per game",0.0411111772455843,1.620598770109,6.76315789473684,0.830854973677291,"Assists per game"
"Assists per game",0.0483557244656221,1.63342887175885,6.78205128205128,0.840892298112236,"Assists per game"
"Assists per game",0.0583491262118666,1.65103916821888,6.80769230769231,0.854694147215374,"Assists per game"
"Assists per game",0.0658647723890207,1.66421784833129,6.82666666666667,0.865041310360154,"Assists per game"
"Assists per game",0.0752485605416738,1.68059572674703,6.85,0.877922143644352,"Assists per game"
"Assists per game",0.0805504191701157,1.68981242317669,6.86301369863014,0.885181421173401,"Assists per game"
"Assists per game",0.0912382450159814,1.70831290595824,6.88888888888889,0.899775575487109,"Assists per game"
